,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/missedPen,liveData/matchDetailsExtra/attendance,liveData/VAR
154,154,68gwwbsu3gg7uqu5gicr4qa6s,13,2024-08-24Z,11:00:00Z,2024-08-24,13:00:00,7,2,45,2025-05-15T16:22:50Z,Esbjerg vs HB Køge,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,7ndkid8ao9wjs2rnln7iuwgy7,no,Blue Water Arena,Blue Water Arena,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,HB Køge,HB Køge,HBK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96.0,21.0,1.0,0.0,4.0,1.0,4.0,1.0,,2372.0,
155,155,683lmz8500sqkbfvskdoruck4,13,2024-08-23Z,17:00:00Z,2024-08-23,19:00:00,7,2,45,2025-05-05T03:06:45Z,B 93 vs Hillerød,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,8ys0zjq5owyqmyigwq8ivss5r,no,Østerbro Stadion,Østerbro Stadion,ajtb177oqwawkdwbqhldmq6mx,B 93,B 93,Boldklubben af 1893,B93,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,Hillerød,Hillerød Fodbold,HIL,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,1387.0,
156,156,67q1kfc3gdz3yohfds1qwp6ok,13,2024-08-21Z,17:00:00Z,2024-08-21,19:00:00,6,2,45,2025-05-01T18:43:19Z,Vendsyssel vs Hobro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,dfnhf1zshqqq5ytektpoia1h8,no,Nord Energi Arena,Nord Energi Arena,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,Vendsyssel,Vendsyssel FF,VFN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b2vft81kyjurzbmekvgrqwr64,Hobro,Hobro,Hobro IK,HIK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,97.0,12.0,0.0,1.0,0.0,3.0,0.0,3.0,,1062.0,
157,157,67aox2lb1r4he0a98fyputiqc,13,2024-08-21Z,16:30:00Z,2024-08-21,18:30:00,6,2,45,2025-03-21T03:07:20Z,OB vs Fredericia,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,7mq69snwy4vs0vmurkpae2vz,no,Nature Energy Park,Nature Energy Park,dbl7ir1qugqz8nvp1vzn8im50,OB,OB,Odense Boldklub,OB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,6wwwud48qahpwrfxs20334qk5,Fredericia,Fredericia,FC Fredericia,FRE,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,95.0,13.0,2.0,0.0,3.0,0.0,3.0,0.0,,7134.0,
158,158,66x20c00o5l5fgwia0g0ox9g4,13,2024-08-21Z,16:30:00Z,2024-08-21,18:30:00,6,2,45,2025-05-15T16:22:50Z,Kolding vs Esbjerg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,4tjh9d0ks4vsosadk92ye8m1b,no,Autocentralen Park,Autocentralen Park,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,Kolding,Kolding IF,KIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,97.0,12.0,0.0,1.0,1.0,2.0,1.0,2.0,,3756.0,
159,159,66jmta6v8gvabt8tfjq4zi0ic,13,2024-08-20Z,17:00:00Z,2024-08-20,19:00:00,6,2,45,2025-03-21T03:07:18Z,Hvidovre vs Hillerød,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,2iypf8b9n3h73nidva1157o9p,no,Pro Ventilation Arena,Pro Ventilation Arena,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,Hvidovre,Hvidovre IF,HVI,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,Hillerød,Hillerød Fodbold,HIL,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,1282.0,
160,160,666foj7nk4793eyjm86x2nvo4,13,2024-08-20Z,16:30:00Z,2024-08-20,18:30:00,6,2,45,2025-05-05T03:06:45Z,HB Køge vs B 93,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,3lfsrl2mfvj6mjg7b1wlb0tk7,no,Capelli Sport Stadion,Capelli Sport Stadion,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,HB Køge,HB Køge,HBK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ajtb177oqwawkdwbqhldmq6mx,B 93,B 93,Boldklubben af 1893,B93,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,95.0,56.0,0.0,1.0,0.0,4.0,0.0,4.0,,1053.0,
161,161,65t3a478yk7dsm6iulmfhp2j8,13,2024-08-20Z,16:00:00Z,2024-08-20,18:00:00,6,2,45,2025-04-26T12:40:35Z,Roskilde vs Horsens,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,dwd4cajhkpb7kukli0ft61rlf,no,Roskilde Idrætspark,Roskilde Idrætspark,bd4qakf7j0wwie8wke9km7uj8,Roskilde,Roskilde,FC Roskilde,ROS,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,a9vw7ikerpr4cuweeeka5aneg,Horsens,Horsens,AC Horsens,ACH,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,97.0,26.0,0.0,0.0,1.0,2.0,1.0,2.0,,948.0,
162,162,65fh57lbyqgnibt11zhhw1btg,13,2024-08-17Z,13:00:00Z,2024-08-17,15:00:00,5,2,45,2025-05-15T16:22:50Z,Esbjerg vs Vendsyssel,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,7ndkid8ao9wjs2rnln7iuwgy7,no,Blue Water Arena,Blue Water Arena,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,Vendsyssel,Vendsyssel FF,VFN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,97.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,,3237.0,
163,163,651qsgvxz0hgo5cewrehcj9ck,13,2024-08-17Z,11:00:00Z,2024-08-17,13:00:00,5,2,45,2025-03-29T08:39:27Z,Hobro vs Hvidovre,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,e75f8fabfxd7zbu2kfb48cx5b,no,DS Arena,DS Arena,b2vft81kyjurzbmekvgrqwr64,Hobro,Hobro,Hobro IK,HIK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,Hvidovre,Hvidovre IF,HVI,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,,803.0,
164,164,64o9dmwumoh7ybeg7hb62m3o4,13,2024-08-16Z,17:00:00Z,2024-08-16,19:00:00,5,2,45,2025-03-21T03:07:15Z,Fredericia vs Roskilde,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,1z4bhmfrjf354e754hlesjh6x,no,Monjasa Park,Monjasa Park,6wwwud48qahpwrfxs20334qk5,Fredericia,Fredericia,FC Fredericia,FRE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,bd4qakf7j0wwie8wke9km7uj8,Roskilde,Roskilde,FC Roskilde,ROS,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,94.0,50.0,3.0,1.0,3.0,2.0,3.0,2.0,,1025.0,
165,165,64asahp9xtmrj6tt53ghkam1g,13,2024-08-16Z,17:00:00Z,2024-08-16,19:00:00,5,2,45,2025-05-06T16:57:47Z,Hillerød vs HB Køge,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,Hillerød,Hillerød Fodbold,HIL,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,HB Køge,HB Køge,HBK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,97.0,19.0,2.0,1.0,4.0,2.0,4.0,2.0,,506.0,
166,166,63xeqztss8336rl4y45w74zys,13,2024-08-16Z,17:00:00Z,2024-08-16,19:00:00,5,2,45,2025-05-05T03:06:45Z,B 93 vs OB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,8ys0zjq5owyqmyigwq8ivss5r,no,Østerbro Stadion,Østerbro Stadion,ajtb177oqwawkdwbqhldmq6mx,B 93,B 93,Boldklubben af 1893,B93,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,dbl7ir1qugqz8nvp1vzn8im50,OB,OB,Odense Boldklub,OB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,98.0,22.0,0.0,3.0,1.0,3.0,1.0,3.0,,3993.0,
167,167,63k0w54ygz5bip8a709rpfpxw,13,2024-08-16Z,17:00:00Z,2024-08-16,19:00:00,5,2,45,2025-05-09T10:35:50Z,Horsens vs Kolding,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,db6ooyw998ggaa5aku3asfc4o,no,Nordstern Arena Horsens,Nordstern Arena Horsens,a9vw7ikerpr4cuweeeka5aneg,Horsens,Horsens,AC Horsens,ACH,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,Kolding,Kolding IF,KIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,98.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,,2551.0,
168,168,636w1d231ya7tiky1o3uf8c2c,13,2024-08-11Z,13:00:00Z,2024-08-11,15:00:00,4,2,45,2025-05-15T16:22:54Z,Fredericia vs Esbjerg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,1z4bhmfrjf354e754hlesjh6x,no,Monjasa Park,Monjasa Park,6wwwud48qahpwrfxs20334qk5,Fredericia,Fredericia,FC Fredericia,FRE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,95.0,5.0,4.0,0.0,4.0,0.0,4.0,0.0,,1237.0,
169,169,62to8z5uwcrf85s9tt8cosfmc,13,2024-08-11Z,11:00:00Z,2024-08-11,13:00:00,4,2,45,2025-05-06T16:57:47Z,HB Køge vs Horsens,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,3lfsrl2mfvj6mjg7b1wlb0tk7,no,Capelli Sport Stadion,Capelli Sport Stadion,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,HB Køge,HB Køge,HBK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,a9vw7ikerpr4cuweeeka5aneg,Horsens,Horsens,AC Horsens,ACH,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,96.0,38.0,0.0,0.0,0.0,2.0,0.0,2.0,,889.0,
170,170,62gfjlfuls7nb7fb9qc04l2xg,13,2024-08-10Z,15:00:00Z,2024-08-10,17:00:00,4,2,45,2025-03-21T03:07:20Z,OB vs Hillerød,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,7mq69snwy4vs0vmurkpae2vz,no,Nature Energy Park,Nature Energy Park,dbl7ir1qugqz8nvp1vzn8im50,OB,OB,Odense Boldklub,OB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,Hillerød,Hillerød Fodbold,HIL,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,,6124.0,
171,171,62191g2fovdguidqjhb6v6bdg,13,2024-08-10Z,12:00:00Z,2024-08-10,14:00:00,4,2,45,2025-05-09T10:35:46Z,Vendsyssel vs Kolding,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,dfnhf1zshqqq5ytektpoia1h8,no,Nord Energi Arena,Nord Energi Arena,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,Vendsyssel,Vendsyssel FF,VFN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,Kolding,Kolding IF,KIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98.0,49.0,1.0,1.0,2.0,1.0,2.0,1.0,,1004.0,
172,172,61nxt1f2c9lotmvunbocwyplg,13,2024-08-10Z,12:00:00Z,2024-08-10,14:00:00,4,2,45,2025-03-29T08:39:27Z,Roskilde vs Hobro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,dwd4cajhkpb7kukli0ft61rlf,no,Roskilde Idrætspark,Roskilde Idrætspark,bd4qakf7j0wwie8wke9km7uj8,Roskilde,Roskilde,FC Roskilde,ROS,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b2vft81kyjurzbmekvgrqwr64,Hobro,Hobro,Hobro IK,HIK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,96.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,"[{'contestantId': 'b2vft81kyjurzbmekvgrqwr64', 'periodId': 2, 'timeMin': 82, 'timeMinSec': '81:25', 'lastUpdated': '2025-02-25T17:15:29Z', 'timestamp': '2024-08-10T13:37:47Z', 'type': 'PM', 'playerId': '4kribchzl5lme5b56pigqdh7u', 'playerName': 'F. Christensen', 'optaEventId': '2707259599'}, {'contestantId': 'bd4qakf7j0wwie8wke9km7uj8', 'periodId': 2, 'timeMin': 82, 'timeMinSec': '81:25', 'lastUpdated': '2024-08-10T13:45:38Z', 'timestamp': '2024-08-10T13:37:47Z', 'type': 'PS', 'playerId': '8r9iqig43yjty7l1oq6yg73mc', 'playerName': 'M. Brylov', 'optaEventId': '2707259585'}]",753.0,
173,173,61aoq5n283d8adu6usn04glqs,13,2024-08-09Z,17:00:00Z,2024-08-09,19:00:00,4,2,45,2025-05-05T03:06:49Z,Hvidovre vs B 93,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,2iypf8b9n3h73nidva1157o9p,no,Pro Ventilation Arena,Pro Ventilation Arena,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,Hvidovre,Hvidovre IF,HVI,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ajtb177oqwawkdwbqhldmq6mx,B 93,B 93,Boldklubben af 1893,B93,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,100.0,13.0,1.0,0.0,4.0,0.0,4.0,0.0,"[{'contestantId': '8gxd9ry2580pu1b1dd5ny9ymy', 'periodId': 1, 'timeMin': 21, 'timeMinSec': '20:58', 'lastUpdated': '2024-08-09T17:34:09Z', 'timestamp': '2024-08-09T17:21:09Z', 'type': 'PM', 'playerId': '9r07ooissj5mz15g87x5rmbx1', 'playerName': 'C. Jakobsen', 'optaEventId': '2706914611'}, {'contestantId': 'ajtb177oqwawkdwbqhldmq6mx', 'periodId': 1, 'timeMin': 21, 'timeMinSec': '20:59', 'lastUpdated': '2024-11-13T08:16:55Z', 'timestamp': '2024-08-09T17:21:09Z', 'type': 'PS', 'playerId': 'b2gkyjq8emj9pywryc3rycogl', 'playerName': 'M. Falkesgaard', 'optaEventId': '2706995663'}]",1337.0,
174,174,60xgl2a4toyqemqz4ec7l1638,13,2024-08-04Z,12:00:00Z,2024-08-04,14:00:00,3,2,45,2025-05-15T16:22:54Z,Esbjerg vs Horsens,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35yvwqzdzsc9c4bmx4vq0bhn8,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-14Z,Regular Season,7ndkid8ao9wjs2rnln7iuwgy7,no,Blue Water Arena,Blue Water Arena,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,a9vw7ikerpr4cuweeeka5aneg,Horsens,Horsens,AC Horsens,ACH,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,95.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,,4535.0,
